Uniprot ID,molecule ID,output
Q9VQI8,CHEBI:16450,0
Q9VQI8,C00705,0
Q9VQI8,CHEBI:61457,0
P05459,CHEBI:17256,0
P05459,CHEBI:57286,0
P05459,CHEBI:57856,0
Q9W1V6,CHEBI:57504,0
Q9W1V6,CHEBI:17976,1
Q9W1V6,CHEBI:16169,0
A2QL29,CHEBI:18135,0
A2QL29,CHEBI:15882,0
P30140,C00024,0
P30140,CHEBI:58243,0
P30140,CHEBI:57692,0
A0A1X9ISH5,C00353,0
A0A1X9ISH5,CHEBI:175763,0
A0A1X9ISH5,C00448,0
Q97FZ9,CHEBI:57388,0
Q97FZ9,CHEBI:61314,0
Q97FZ9,CHEBI:57443,0
Q32KD2,CHEBI:57317,0
Q32KD2,CHEBI:16335,0
Q32KD2,CHEBI:58053,0
P00359,CHEBI:58280,0
P00359,CHEBI:57316,1
P00359,CHEBI:61402,1
A0A2R6Q8R5,CHEBI:83898,0
A0A2R6Q8R5,CHEBI:57649,0
A0A2R6Q8R5,CHEBI:58223,0
Q95RU8,CHEBI:58053,0
Q95RU8,CHEBI:57367,0
Q95RU8,CHEBI:17319,0
F4JJE0,C00346,0
F4JJE0,CHEBI:58190,0
Q2UG12,CHEBI:17640,0
Q2UG12,CHEBI:58266,0
Q2UG12,CHEBI:143274,0
Q4JC35,CHEBI:57584,0
Q4JC35,CHEBI:58335,0
Q4JC35,CHEBI:60083,0
P77258,CHEBI:58280,0
P77258,CHEBI:30616,0
P77258,C00053,0
O35084,C15778,1
O35084,CHEBI:16933,0
O35084,CHEBI:28818,0
Q9LK64,CHEBI:57326,0
Q9LK64,C00020,0
Q9LK64,CHEBI:17319,0
F1PKT7,CHEBI:16827,0
F1PKT7,CHEBI:18364,0
F1PKT7,CHEBI:16175,0
Q9LSZ9,CHEBI:58053,0
Q9LSZ9,C00005,0
Q9LSZ9,C01137,0
Q96LW4,CHEBI:57930,0
Q96LW4,C00201,0
Q7M753,CHEBI:59458,0
Q7M753,CHEBI:58763,0
Q7M753,CHEBI:58087,1
P49407,CHEBI:59457,0
P49407,C00020,0
P49407,CHEBI:58115,0
Q5A0M4,CHEBI:57385,1
Q5A0M4,CHEBI:58053,0
Q5A0M4,CHEBI:73183,0
Q8TDZ2,CHEBI:37563,0
Q8TDZ2,CHEBI:52075,0
Q8TDZ2,CHEBI:58553,0
Q9QY78,CHEBI:73183,0
Q9QY78,CHEBI:58437,0
Q9QY78,CHEBI:57394,0
O00091,C00003,0
O00091,CHEBI:57345,0
O00091,CHEBI:57344,0
O08651,CHEBI:59776,0
O08651,CHEBI:57597,0
O08651,CHEBI:76590,0
P53934,C00323,0
P53934,C00003,0
P53934,CHEBI:57287,0
O08749,CHEBI:57327,0
O08749,CHEBI:58280,0
O08749,CHEBI:57967,0
Q18411,CHEBI:58052,0
Q18411,CHEBI:16704,0
Q18411,CHEBI:57649,0
Q9Y0F3,CHEBI:61402,0
Q9Y0F3,C00019,0
Q9Y0F3,C00083,0
P77791,C00019,0
P77791,CHEBI:58502,0
P77791,CHEBI:58805,0
A0A0R4IH96,CHEBI:15035,0
A0A0R4IH96,CHEBI:52075,0
A0A0R4IH96,CHEBI:17336,0
Q9P1W9,CHEBI:57327,0
Q9P1W9,CHEBI:58668,0
Q9P1W9,CHEBI:61429,0
Q92947,CHEBI:57394,0
Q92947,C00004,0
Q92947,C00061,0
Q13057,CHEBI:73183,0
Q13057,C00040,0
Q13057,CHEBI:58543,0
Q8R4X1,CHEBI:138664,0
Q8R4X1,CHEBI:57756,0
A0A1D8PSW8,C11811,0
A0A1D8PSW8,CHEBI:75434,0
E2D2R3,CHEBI:57527,0
E2D2R3,CHEBI:58543,0
E2D2R3,C00016,0
Q8TBX8,C00942,0
Q8TBX8,CHEBI:18107,0
Q8TBX8,CHEBI:57317,0
H1AE12,C00185,0
H1AE12,CHEBI:58429,0
H1AE12,CHEBI:17306,0
P20054,C00058,0
P20054,CHEBI:15740,0
P20054,CHEBI:29067,0
P08204,CHEBI:47693,0
P08204,CHEBI:17897,0
P12866,CHEBI:57945,0
P12866,CHEBI:57364,0
P12866,CHEBI:57856,0
Q6GMH6,CHEBI:16933,0
Q6GMH6,CHEBI:18378,0
Q6GMH6,C15778,0
Q8T5G8,CHEBI:57513,0
Q8T5G8,CHEBI:506227,0
Q54HW0,CHEBI:57392,0
Q54HW0,CHEBI:58543,0
Q54HW0,C00154,0
Q12794,C00052,0
Q12794,CHEBI:78847,0
Q12794,CHEBI:83898,0
Q9C5I1,C03862,0
Q9C5I1,CHEBI:68688,0
Q9C5I1,CHEBI:57720,0
P9WQH7,CHEBI:58543,1
P9WQH7,CHEBI:58343,0
P9WQH7,CHEBI:59457,0
F1N9Y5,CHEBI:57317,0
F1N9Y5,CHEBI:58805,0
F1N9Y5,CHEBI:58115,0
Q9VF51,CHEBI:29067,0
Q9VF51,CHEBI:15343,0
Q9VF51,C00058,0
Q5SVQ0,CHEBI:17509,0
Q5SVQ0,CHEBI:57443,0
Q5SVQ0,C00083,0
Q9KJ20,CHEBI:57972,0
Q9KJ20,CHEBI:17750,0
Q9KJ20,CHEBI:57305,0
Q94521,CHEBI:61429,1
Q94521,CHEBI:58243,0
Q94521,C00003,0
Q56S04,CHEBI:57378,0
Q56S04,C00053,0
Q56S04,CHEBI:58805,1
P11029,CHEBI:57345,0
P11029,CHEBI:58165,0
P11029,CHEBI:143553,0
F4JAU3,CHEBI:35146,0
F4JAU3,CHEBI:71685,1
F4JAU3,CHEBI:58136,0
P29477,C01469,0
P29477,CHEBI:57317,0
P29477,C00053,0
Q40062,CHEBI:35146,0
Q40062,CHEBI:58136,0
Q40062,CHEBI:71685,0
O74887,CHEBI:57951,0
O74887,CHEBI:58694,0
O74887,CHEBI:78847,0
O35264,CHEBI:64716,0
O35264,C00157,0
O35264,C00344,0
Q12074,CHEBI:59888,0
Q12074,CHEBI:45725,0
Q12074,CHEBI:57834,0
O02373,CHEBI:57567,0
O02373,C00498,0
O02373,C01137,0
P16591,CHEBI:57292,0
P16591,CHEBI:17319,0
P16591,CHEBI:37565,0
A0A0H3LAR3,CHEBI:17522,0
A0A0H3LAR3,CHEBI:15740,0
A0A0H3LAR3,CHEBI:15734,0
P97697,C01245,0
P97697,CHEBI:57880,0
P97697,CHEBI:61381,0
Q8RWE8,CHEBI:57559,0
Q8RWE8,C06239,0
Q8RWE8,CHEBI:58579,0
P12758,CHEBI:246422,0
P12758,C00307,0
P12758,CHEBI:58885,0
Q8BFW6,CHEBI:78346,0
Q8BFW6,CHEBI:58681,0
Q8BFW6,CHEBI:59996,0
Q8IB67,CHEBI:58339,0
Q8IB67,CHEBI:57567,0
Q8IB67,CHEBI:57344,0
P20425,CHEBI:57527,0
P20425,CHEBI:57967,0
P20425,C00020,0
Q94548,C00016,0
Q94548,CHEBI:143553,0
Q94548,CHEBI:57327,0
P47924,CHEBI:57540,0
P47924,CHEBI:143553,0
P47924,CHEBI:57328,0
Q12236,C00877,0
Q12236,CHEBI:57783,0
Q12236,CHEBI:57384,0
Q9C5U2,C01944,0
Q9C5U2,CHEBI:58115,0
Q9C5U2,CHEBI:57392,0
Q05397,C00942,0
Q05397,C00040,0
Q05397,CHEBI:57367,0
A0A2K9RFZ9,CHEBI:58756,0
A0A2K9RFZ9,C00353,0
A0A2K9RFZ9,CHEBI:58057,0
Q9R092,CHEBI:18364,0
Q9R092,CHEBI:16175,0
Q9R092,CHEBI:16827,0
P41940,C03862,0
P41940,CHEBI:68688,0
P41940,CHEBI:57720,0
Q8RWH3,CHEBI:57746,0
Q8RWH3,CHEBI:57292,0
Q8RWH3,CHEBI:57783,0
Q922H1,CHEBI:58543,0
Q922H1,CHEBI:17596,0
Q922H1,CHEBI:18107,0
Q99MK8,CHEBI:456215,0
Q99MK8,C01137,0
Q99MK8,CHEBI:57945,0
O70467,CHEBI:17596,0
O70467,CHEBI:57379,0
O70467,C00877,0
P26819,CHEBI:17509,0
P26819,C00016,0
P26819,CHEBI:61382,0
Q01887,C00040,1
Q01887,CHEBI:57288,0
Q01887,CHEBI:58805,0
Q96FC9,CHEBI:57367,0
Q96FC9,CHEBI:57292,1
Q96FC9,C00004,0
Q94ID2,CHEBI:17596,0
Q94ID2,C00002,0
Q94ID2,C00044,0
P50578,CHEBI:52075,0
P50578,CHEBI:17579,0
P50578,CHEBI:17616,0
Q1R415,CHEBI:17140,0
Q1R415,CHEBI:17399,0
Q1R415,CHEBI:47693,0
Q9I4D4,C00016,0
Q9I4D4,CHEBI:15636,0
Q9I4D4,CHEBI:57455,0
W8JWW7,CHEBI:57783,0
W8JWW7,C00323,0
W8JWW7,CHEBI:60049,0
Q6TBX7,CHEBI:58207,0
Q6TBX7,CHEBI:57456,0
Q6TBX7,CHEBI:57705,0
Q8N5Y8,CHEBI:57378,0
Q8N5Y8,CHEBI:17319,0
Q8N5Y8,CHEBI:61382,0
Q9JHE3,CHEBI:138664,0
Q9JHE3,CHEBI:57756,0
P96402,CHEBI:17815,0
P96402,C00641,0
P96402,CHEBI:17389,1
O81192,C11811,0
O81192,CHEBI:75434,0
Q97VW8,CHEBI:35247,0
Q97VW8,CHEBI:57476,0
Q97VW8,CHEBI:33384,0
P0A9P0,C00003,0
P0A9P0,CHEBI:37565,0
P0A9P0,CHEBI:17596,0
Q4WQZ2,CHEBI:57688,0
Q4WQZ2,CHEBI:58297,0
Q4WQZ2,CHEBI:57474,1
Q05016,CHEBI:35235,0
Q05016,CHEBI:57926,0
Q05016,CHEBI:16510,0
Q3HUS0,CHEBI:73183,0
Q3HUS0,CHEBI:16335,0
Q3HUS0,C00154,0
P54263,CHEBI:29991,0
P54263,C00049,0
P54263,CHEBI:57476,0
O75356,CHEBI:246422,0
O75356,CHEBI:57510,0
O75356,CHEBI:58052,0
Q9M8M7,CHEBI:58136,0
Q9M8M7,CHEBI:16763,0
Q9M8M7,CHEBI:71685,0
P0A8N5,CHEBI:58672,0
P0A8N5,CHEBI:58321,0
Q589Y0,CHEBI:58307,0
Q589Y0,CHEBI:78847,0
Q589Y0,CHEBI:57692,0
P13221,CHEBI:57476,0
P13221,CHEBI:58048,0
P64636,C00003,0
P64636,CHEBI:57394,0
P64636,CHEBI:61429,0
O44334,CHEBI:17319,0
O44334,C00019,0
O44334,CHEBI:58349,0
F4IIJ2,CHEBI:57394,0
F4IIJ2,CHEBI:57746,0
F4IIJ2,C01944,0
Q8X0Z1,CHEBI:75434,0
Q8X0Z1,C11811,0
Q8IIW5,CHEBI:58165,0
Q8IIW5,CHEBI:57783,0
Q8IIW5,CHEBI:57390,0
P51829,CHEBI:61429,0
P51829,CHEBI:57746,0
P51829,CHEBI:58343,0
Q01984,CHEBI:57699,0
Q01984,CHEBI:57595,0
Q01984,CHEBI:57980,0
O95045,C00307,0
O95045,CHEBI:57632,0
O95045,CHEBI:58885,0
Q9I596,CHEBI:138664,0
Q9I596,CHEBI:57756,0
P17174,CHEBI:57476,0
P17174,CHEBI:58048,0
Q2RSB2,CHEBI:29032,0
Q2RSB2,C00157,0
Q2RSB2,CHEBI:145989,0
Q03131,CHEBI:57856,0
Q03131,CHEBI:58502,0
Q03131,CHEBI:73183,0
P11388,CHEBI:17509,1
P11388,CHEBI:57326,0
P11388,CHEBI:18107,0
Q54IL5,CHEBI:18378,0
Q54IL5,C15778,0
Q54IL5,CHEBI:18364,0
Q6J264,C00695,0
Q6J264,CHEBI:35349,0
Q6J264,CHEBI:18329,0
O95251,CHEBI:58343,0
O95251,CHEBI:57443,1
O95251,CHEBI:61314,0
O88844,CHEBI:61382,1
O88844,CHEBI:58437,0
O88844,CHEBI:58115,0
P58252,CHEBI:17319,0
P58252,CHEBI:16335,0
P58252,CHEBI:57338,0
Q9CZL5,CHEBI:58421,0
Q9CZL5,CHEBI:17839,0
Q9CZL5,CHEBI:57455,0
Q9HT33,CHEBI:58763,0
Q9HT33,CHEBI:15901,0
Q9HT33,CHEBI:58402,0
P33025,CHEBI:17712,0
P33025,CHEBI:16040,0
P38298,CHEBI:60119,0
P38298,CHEBI:52639,0
P36086,CHEBI:61314,0
P36086,CHEBI:43074,0
P36086,CHEBI:57364,0
P15101,CHEBI:17100,0
P15101,CHEBI:17587,0
P15101,CHEBI:57955,0
Q3JZ68,CHEBI:61382,0
Q3JZ68,C00020,0
Q3JZ68,C00024,1
O18404,CHEBI:18364,0
O18404,CHEBI:16827,0
O18404,CHEBI:16175,0
Q5LL69,CHEBI:35235,0
Q5LL69,CHEBI:35236,1
Q5LL69,CHEBI:58738,0
O43029,CHEBI:57384,1
O43029,CHEBI:58307,0
O43029,CHEBI:57316,0
Q9V3K8,CHEBI:57327,0
Q9V3K8,CHEBI:57344,0
Q9V3K8,CHEBI:57379,0
P09158,CHEBI:45725,0
P09158,CHEBI:59888,0
Q9JHG7,CHEBI:58349,0
Q9JHG7,C00083,0
Q9JHG7,CHEBI:57287,0
Q9ZV56,CHEBI:57876,0
Q9ZV56,CHEBI:58223,0
Q9ZV56,C00063,0
A0A140H9G2,CHEBI:15882,0
A0A140H9G2,CHEBI:17594,1
Q7Z4W1,CHEBI:57338,0
Q7Z4W1,CHEBI:58053,0
Q7Z4W1,CHEBI:58805,0
P0DTS9,CHEBI:58343,0
P0DTS9,CHEBI:58339,0
P0DTS9,C00002,0
Q9BQG2,CHEBI:57388,0
Q9BQG2,C00212,1
Q9BQG2,C00877,0
P17169,CHEBI:29986,0
P17169,CHEBI:58402,0
P17169,CHEBI:58066,0
P17174,CHEBI:35146,0
P17174,CHEBI:16763,0
P17174,CHEBI:58136,0
P0A959,CHEBI:16763,0
P0A959,CHEBI:71685,0
P0A959,CHEBI:17742,0
Q9P7J8,CHEBI:61314,0
Q9P7J8,CHEBI:57327,0
Q9P7J8,CHEBI:57292,0
Q9SF85,CHEBI:58437,0
Q9SF85,CHEBI:57345,0
Q9SF85,CHEBI:17596,0
O43716,CHEBI:57567,0
O43716,CHEBI:59457,0
O43716,C00019,0
O60568,C00203,0
O60568,CHEBI:57527,0
O60568,CHEBI:46398,0
P14550,CHEBI:40822,0
P14550,CHEBI:17746,0
P46681,CHEBI:15361,0
P46681,CHEBI:17167,0
P46681,CHEBI:29805,0
P61006,C00006,0
P61006,CHEBI:57345,0
P61006,CHEBI:62230,0
P0AGD1,CHEBI:16810,0
P0AGD1,C00216,0
P0AGD1,CHEBI:17566,1
E9Q3E1,CHEBI:58165,0
E9Q3E1,CHEBI:37565,0
E9Q3E1,C00877,0
G8BGN6,CHEBI:57385,0
G8BGN6,C00035,0
G8BGN6,C00020,0
Q7G193,CHEBI:15343,0
Q7G193,CHEBI:29067,0
Q7G193,C00058,0
Q60714,CHEBI:30245,0
Q60714,C00219,0
Q60714,C00249,1
Q9HAW8,CHEBI:83898,0
Q9HAW8,CHEBI:57477,0
Q9HAW8,CHEBI:57510,0
P9WKC5,CHEBI:17389,0
P9WKC5,C00641,0
P9WKC5,CHEBI:17855,0
Q58806,C00323,0
Q58806,CHEBI:61382,0
Q58806,CHEBI:57364,0
O24495,CHEBI:58101,0
O24495,CHEBI:58535,0
P0ABD8,CHEBI:58502,0
P0ABD8,C00040,1
P0ABD8,C00019,0
Q9USK2,CHEBI:17596,0
Q9USK2,C00040,0
Q9USK2,C01469,0
P80187,CHEBI:58090,0
P80187,CHEBI:17359,0
P80187,CHEBI:58286,0
P54838,CHEBI:27957,0
P54838,CHEBI:15361,0
Q9XXK6,CHEBI:17256,0
Q9XXK6,CHEBI:57945,0
Q9XXK6,CHEBI:61402,0
Q27128,C00063,0
Q27128,C00323,0
Q27128,C00006,0
P28331,CHEBI:61314,0
P28331,CHEBI:83242,0
P28331,CHEBI:57405,0
P14165,CHEBI:57783,0
P14165,CHEBI:57967,0
P14165,CHEBI:58343,0
A1Z9X0,CHEBI:17256,0
A1Z9X0,CHEBI:57288,0
A1Z9X0,CHEBI:57287,0
P37294,C11811,0
P37294,CHEBI:75434,0
Q63151,C00712,0
Q63151,CHEBI:30245,0
Q3LXA3,CHEBI:15361,0
Q3LXA3,CHEBI:27957,0
Q9FLN9,CHEBI:57345,1
Q9FLN9,C00203,0
Q9FLN9,CHEBI:57378,1
Q385M4,C00016,0
Q385M4,CHEBI:57288,0
Q385M4,CHEBI:58543,0
P07277,CHEBI:57378,1
P07277,C00016,0
P07277,CHEBI:57327,0
O49354,CHEBI:75920,0
O49354,CHEBI:1617,0
P00968,CHEBI:29986,1
P00968,CHEBI:58321,0
P00968,C00025,0
Q91WR5,CHEBI:58668,0
Q91WR5,C00154,0
Q91WR5,CHEBI:57344,0
Q8IVS8,CHEBI:16004,0
Q8IVS8,C01432,0
Q8IVS8,CHEBI:16651,0
Q9UKU0,C00005,0
Q9UKU0,CHEBI:58243,0
Q9UKU0,CHEBI:16335,0
P09368,CHEBI:46911,0
P09368,CHEBI:57951,0
P09368,CHEBI:61185,0
P30967,CHEBI:58116,0
P30967,CHEBI:71302,0
P30967,CHEBI:17839,0
O00571,CHEBI:57328,1
O00571,CHEBI:57287,0
O00571,CHEBI:58677,0
Q6LZY8,CHEBI:58553,0
Q6LZY8,CHEBI:58622,0
Q6LZY8,CHEBI:58635,0
Q59VY4,C03319,0
Q59VY4,C00052,0
Q59VY4,CHEBI:78847,0
A0A4Y1WAR4,CHEBI:58272,0
A0A4Y1WAR4,C00093,0
A0A4Y1WAR4,CHEBI:16897,0
Q9HUZ8,CHEBI:15734,0
Q9HUZ8,CHEBI:17544,0
Q9HUZ8,CHEBI:29805,0
P25740,CHEBI:58052,0
P25740,CHEBI:57649,0
P25740,CHEBI:58885,0
P37887,CHEBI:16510,0
P37887,CHEBI:57843,0
P37887,CHEBI:57926,0
Q9CRB3,CHEBI:57338,0
Q9CRB3,C00005,0
Q9CRB3,CHEBI:57945,0
Q96T68,CHEBI:30616,0
Q96T68,CHEBI:57292,0
Q96T68,C00154,0
Q8L707,CHEBI:18246,0
Q8L707,CHEBI:16551,0
Q8L707,CHEBI:37671,1
Q8U0Z8,CHEBI:16688,0
Q8U0Z8,CHEBI:18034,0
Q8U0Z8,C18094,0
P0CX79,CHEBI:57476,0
P0CX79,C00049,0
P0CX79,CHEBI:29991,0
E2D2R3,CHEBI:57989,0
E2D2R3,CHEBI:57990,0
E2D2R3,CHEBI:47693,0
Q93XP7,C00307,0
Q93XP7,C00203,0
Q93XP7,C00052,0
F4KEV7,C00942,0
F4KEV7,C02280,0
F4KEV7,CHEBI:57392,0
Q8CDB0,CHEBI:58805,0
Q8CDB0,CHEBI:57394,0
Q8CDB0,CHEBI:57567,0
O00571,CHEBI:57865,0
O00571,CHEBI:37563,0
O00571,CHEBI:46398,0
F1RCN0,CHEBI:57379,0
F1RCN0,C00020,0
F1RCN0,CHEBI:58339,0
D3XD86,C00203,0
D3XD86,CHEBI:57632,0
D3XD86,C00498,0
Q387Q3,C00024,0
Q387Q3,CHEBI:17256,0
Q387Q3,CHEBI:58165,0
Q9FXB2,CHEBI:17151,0
Q9FXB2,CHEBI:40822,0
Q4WZ67,CHEBI:58266,0
Q4WZ67,CHEBI:17640,0
Q4WZ67,CHEBI:143274,0
A0A061I403,CHEBI:57292,0
A0A061I403,CHEBI:57394,0
A0A061I403,CHEBI:73183,0
O35379,CHEBI:57540,0
O35379,CHEBI:58115,0
O35379,CHEBI:57388,0
Q75IS2,CHEBI:58189,0
Q75IS2,CHEBI:59789,0
Q75IS2,CHEBI:57345,0
Q9NVS9,CHEBI:17310,0
Q9NVS9,CHEBI:77620,0
Q9NVS9,CHEBI:597326,0
Q8ILY1,C00053,0
Q8ILY1,CHEBI:58543,0
Q8ILY1,CHEBI:58053,1
Q5NTH3,CHEBI:57540,0
Q5NTH3,CHEBI:57392,0
Q5NTH3,C00035,0
E3VWI2,C00227,0
E3VWI2,CHEBI:58228,0
E3VWI2,CHEBI:76590,0
Q4QGN0,CHEBI:33384,0
Q4QGN0,CHEBI:35247,0
I3QNT3,CHEBI:35349,0
I3QNT3,CHEBI:18011,0
I3QNT3,CHEBI:18329,0
P55798,C03875,0
P55798,C01167,0
P55798,C01997,0
P04693,C00355,0
P04693,CHEBI:57504,0
P04693,CHEBI:58095,0
P9WGK1,CHEBI:57369,0
P9WGK1,CHEBI:58343,0
P9WGK1,CHEBI:61382,0
Q94A28,CHEBI:15562,0
Q94A28,CHEBI:57429,1
Q94A28,C00311,0
P31660,CHEBI:456216,0
P31660,CHEBI:58165,0
P31660,CHEBI:57344,0
P35250,C01944,0
P35250,CHEBI:58053,0
P35250,CHEBI:58115,0
P00358,CHEBI:76590,0
P00358,C00093,0
P00358,CHEBI:57597,0
R4ZGN4,CHEBI:58189,0
R4ZGN4,C01469,1
R4ZGN4,C00212,0
Q8MQU6,CHEBI:18202,0
Q8MQU6,CHEBI:57986,0
Q8MQU6,CHEBI:58462,0
G5EB65,CHEBI:64716,0
G5EB65,CHEBI:57705,1
G5EB65,C00157,0
O23300,C02280,0
O23300,C00019,0
O23300,C00212,0
Q7SXL4,CHEBI:57288,0
Q7SXL4,CHEBI:17509,0
Q7SXL4,CHEBI:57388,0
A1B8Z3,CHEBI:58251,0
A1B8Z3,CHEBI:57603,0
A1B8Z3,CHEBI:57972,0
Q8ZP52,CHEBI:32364,0
Q8ZP52,CHEBI:15562,1
Q8ZP52,C00311,0
Q42523,CHEBI:29067,0
Q42523,CHEBI:15740,0
Q42523,C00058,0
Q9JHC0,CHEBI:58297,0
Q9JHC0,CHEBI:57688,0
Q9JHC0,CHEBI:57474,0
D3U715,CHEBI:57483,0
D3U715,CHEBI:57693,0
D3U715,CHEBI:58703,0
Q9UH17,CHEBI:58311,0
Q9UH17,CHEBI:57876,0
Q9UH17,CHEBI:58069,0
Q9R092,C00024,0
Q9R092,CHEBI:58343,0
Q9R092,CHEBI:57567,0
Q8AYA1,CHEBI:17594,0
Q8AYA1,CHEBI:15882,0
Q6QBS4,CHEBI:11851,0
Q6QBS4,CHEBI:16810,0
Q6QBS4,C00026,0
Q47318,CHEBI:36464,0
Q47318,CHEBI:32364,0
Q47318,CHEBI:15562,1
Q9SQT8,CHEBI:58243,0
Q9SQT8,CHEBI:57540,0
Q9SQT8,C00005,0
A0A1B0GWN9,C00186,1
A0A1B0GWN9,CHEBI:16004,0
A0A1B0GWN9,CHEBI:36655,0
P00560,CHEBI:58766,0
P00560,C00093,1
P00560,CHEBI:59776,1
P77567,C00005,0
P77567,CHEBI:58243,0
P77567,CHEBI:58805,0
P06151,CHEBI:17167,0
P06151,CHEBI:16659,0
P06151,CHEBI:29805,0
D3ZVN7,CHEBI:57309,1
D3ZVN7,CHEBI:57308,0
Q38893,CHEBI:52075,0
Q38893,CHEBI:17336,0
Q38893,CHEBI:15440,0
P21133,C00024,0
P21133,C02280,1
P21133,CHEBI:57364,0
B5SRV2,CHEBI:30031,0
B5SRV2,CHEBI:356010,0
B5SRV2,C00232,0
Q14739,C00003,0
Q14739,C00020,0
Q14739,CHEBI:57345,1
Q56XG6,CHEBI:456215,0
Q56XG6,C00498,0
Q56XG6,CHEBI:58053,0
P0AG84,CHEBI:15740,1
P0AG84,C00058,0
P0AG84,CHEBI:29067,0
Q86XP0,C00344,0
Q86XP0,CHEBI:36707,0
Q9Z1X2,CHEBI:57972,0
Q9Z1X2,CHEBI:57843,0
Q9Z1X2,CHEBI:35235,0
Q9NH52,CHEBI:17596,0
Q9NH52,CHEBI:17509,0
Q9NH52,CHEBI:57344,0
P23908,CHEBI:44337,0
P23908,CHEBI:58767,0
P23908,CHEBI:29123,0
P80244,CHEBI:58668,0
P80244,C02280,0
P80244,CHEBI:57292,0
Q7T291,C00307,0
Q7T291,CHEBI:46398,0
Q7T291,CHEBI:58223,0
P0A8J8,CHEBI:61382,0
P0A8J8,CHEBI:58437,0
P0A8J8,CHEBI:18107,0
A9CES5,CHEBI:16880,0
A9CES5,CHEBI:17897,0
A9CES5,CHEBI:16808,0
O34453,CHEBI:57369,0
O34453,CHEBI:73183,0
O34453,C00019,0
P83402,CHEBI:43074,0
P83402,CHEBI:57286,1
P83402,CHEBI:57338,0
Q9W2M2,CHEBI:17057,0
Q9W2M2,C00185,0
Q9W2M2,CHEBI:28061,0
P10441,CHEBI:60365,0
P10441,CHEBI:57776,0
O18373,C00063,0
O18373,CHEBI:58307,0
O18373,CHEBI:58053,0
Q9M304,CHEBI:17509,0
Q9M304,C00154,0
Q9M304,CHEBI:58307,0
Q9ZTA1,CHEBI:35146,0
Q9ZTA1,CHEBI:17742,0
P32718,CHEBI:17596,0
P32718,CHEBI:57692,0
P32718,CHEBI:57392,0
P00334,CHEBI:17158,0
P00334,CHEBI:16842,0
P00334,CHEBI:17478,1
Q9PU44,CHEBI:18364,0
Q9PU44,CHEBI:16827,0
Q9PU44,CHEBI:16175,0
Q383T6,C00942,0
Q383T6,CHEBI:57692,1
Q383T6,CHEBI:57379,0
Q2RWK9,CHEBI:58297,0
Q2RWK9,CHEBI:57474,0
Q2RWK9,CHEBI:57688,0
Q6NLQ7,CHEBI:16897,0
Q6NLQ7,CHEBI:57693,0
Q6NLQ7,CHEBI:58273,0
P06700,C02189,0
P06700,C03875,0
Q2UP46,CHEBI:57504,0
Q2UP46,C00355,0
Q2UP46,CHEBI:58095,0
Q059G6,CHEBI:16551,0
Q059G6,CHEBI:58225,0
Q059G6,CHEBI:60204,0
Q9Y2A9,CHEBI:61457,0
Q9Y2A9,CHEBI:57812,0
Q9Y2A9,C03319,1
P44046,C00029,0
P44046,CHEBI:57632,1
P44046,CHEBI:58885,0
B4FUP5,CHEBI:145989,0
B4FUP5,CHEBI:38290,0
B4FUP5,CHEBI:36208,0
C8V4E8,C00004,0
C8V4E8,CHEBI:57388,0
C8V4E8,CHEBI:57540,0
C3JXY0,CHEBI:58048,0
C3JXY0,CHEBI:57476,1
P20095,CHEBI:57394,0
P20095,C00024,0
P20095,CHEBI:58189,0
Q9SJM7,CHEBI:37565,0
Q9SJM7,CHEBI:61382,0
Q9SJM7,CHEBI:30616,0
Q7SXS7,CHEBI:58053,0
Q7SXS7,C00053,0
Q7SXS7,CHEBI:57945,0
Q7RXM0,CHEBI:4208,0
Q7RXM0,CHEBI:37671,0
Q7RXM0,CHEBI:17615,0
P54824,CHEBI:57783,0
P54824,CHEBI:57338,0
P54824,CHEBI:58189,0
P93831,C00053,0
P93831,CHEBI:58165,0
P93831,CHEBI:57567,0
D3ZFJ0,CHEBI:37565,0
D3ZFJ0,CHEBI:58677,0
D3ZFJ0,C00040,0
Q06147,C00053,0
Q06147,CHEBI:58543,0
Q06147,C00024,0
Q9KJ20,CHEBI:57287,0
Q9KJ20,CHEBI:57326,0
Q9KJ20,CHEBI:57367,0
Q8IWQ3,CHEBI:57783,0
Q8IWQ3,C00083,0
Q8IWQ3,CHEBI:57344,0
D3XD91,CHEBI:57527,0
D3XD91,CHEBI:61457,0
D3XD91,CHEBI:57865,0
Q14680,CHEBI:57287,0
Q14680,C00044,0
Q14680,CHEBI:58668,0
Q9VSL4,CHEBI:57474,0
Q9VSL4,CHEBI:58173,0
P08430,CHEBI:57538,0
P08430,CHEBI:57510,0
P08430,CHEBI:61555,0
P39683,CHEBI:15927,0
P39683,CHEBI:14649,0
O60135,C00019,1
O60135,CHEBI:58543,0
O60135,CHEBI:57367,0
P54874,C00498,0
P54874,C00005,0
P54874,C00154,0
P05201,CHEBI:17742,0
P05201,CHEBI:35146,0
P08417,CHEBI:15792,0
P08417,C00049,0
P08417,CHEBI:57476,0
P42527,CHEBI:57369,1
P42527,CHEBI:17509,0
P42527,CHEBI:57385,0
P0CX20,CHEBI:58349,0
P0CX20,C00154,0
P0CX20,CHEBI:57369,0
Q599M3,CHEBI:40822,0
Q599M3,CHEBI:17140,0
Q599M3,CHEBI:58720,0
Q67BJ4,C00182,0
Q67BJ4,CHEBI:28061,0
